x
1 7.030473
2 6.871496
3 6.360531
4 7.553105
5 7.229632
6 6.875122
7 5.267532
8 7.592514
9 6.847898
10 6.629092
11 6.865843
12 6.999172
13 6.827636
14 6.433886
15 7.268756
16 5.957877
17 6.910806
18 7.659352
19 5.481543
20 7.632127
21 7.503513
22 7.502946
23 7.13074
24 7.271372
25 7.536019
26 7.21093
27 7.706582
28 5.178296
29 7.963415
30 7.40297
31 6.050341
32 6.986138
33 6.425443
34 8.238746
35 7.455446
36 7.060455
37 7.003821
38 6.191572
39 6.93864
40 4.420192
41 7.209635
42 3.459749
43 6.831889
44 6.750724
45 9.398444
46 18.6512
47 11.27838
48 8.967951
49 7.6246
50 7.622459
