x
1 2.119803
2 1.814406
3 2.090538
4 1.805119
5 1.88341
6 1.816047
7 1.802152
8 2.441147
9 2.042121
10 1.702941
11 2.141905
12 1.939268
13 2.092591
14 1.818645
15 1.958701
16 1.792197
17 2.003139
18 2.192869
19 1.710441
20 1.789872
21 1.852293
22 1.638695
23 1.858017
24 2.307758
25 2.136161
26 1.965364
27 1.866511
28 1.76458
29 1.998312
30 1.794397
31 2.775534
32 2.008961
33 2.307356
34 2.306103
35 2.056276
36 1.84891
37 2.20515
38 2.504341
39 1.919954
40 2.0542
41 2.264518
42 2.365421
43 1.667067
44 2.445603
45 2.099305
46 2.514499
47 2.451919
48 2.369518
49 1.997302
50 1.91944
