x
1 0.449711359678716
2 0.221784391281948
3 0.574029539951247
4 0.0599580766565706
5 0.629154201460877
6 0.794955932623834
7 0.791060005059219
8 0.796793228505478
9 0.517234018239098
10 0.598863912349075
11 0.974679825243901
12 0.789248021062934
13 0.914073908000259
14 0.347875422380977
15 0.46170568744136
16 0.604282959442817
17 0.215752255486464
18 0.170497312285456
19 0.899021060964379
20 0.35317582988987
21 0.35552222610057
22 0.345541640557162
23 0.569419808733732
24 0.0509977430233868
25 0.444284437752605
26 0.139430550498406
27 0.928799928269019
28 0.758903607267263
29 0.43849826337352
30 0.298513931567415
31 0.137148867310373
32 0.594246315750133
33 0.820800663357609
34 0.483783062406074
35 0.754080890852303
36 0.84997956684503
37 0.682779214514395
38 0.0802929158045657
39 0.919597958033306
40 0.901095237634809
41 0.411228396124863
42 0.0170909335491562
43 0.519457452045872
44 0.278467597245384
45 0.336398039285269
46 0.0259988469646714
47 0.642188740296985
48 0.857877002378412
49 0.922632358107597
50 0.270002863183271
