x
1 2.536707
2 2.958934
3 2.32008
4 2.524786
5 3.375438
6 4.481512
7 2.054731
8 6.581477
9 9.084237
10 5.945288
11 4.216126
12 8.980034
13 4.842191
14 9.995403
15 8.214453
16 3.079908
17 4.320816
18 3.689877
19 5.945676
20 4.45598
21 5.300524
22 6.580831
23 3.214539
24 3.633149
25 5.597244
26 4.565183
27 4.836729
28 4.466217
29 7.082386
30 3.869206
31 3.556744
32 4.129231
33 3.002732
34 2.785887
35 5.43896
36 6.658459
37 5.67148
38 3.7772
39 3.071734
40 2.780097
41 2.29531
42 2.848856
43 3.332172
44 4.805949
45 4.010437
46 2.522641
47 2.304154
48 2.867489
49 2.147544
50 2.156696
