x
1 6.4605199116334e-05
2 4.89199816920173e-05
3 8.16856399600507e-07
4 0.00332996544093413
5 0.00123275250079734
6 7.74799257518893e-07
7 0.00169979493293604
8 7.68318638795706e-06
9 1.61184615724899e-05
10 2.15114036182938e-06
11 6.66902196731552e-07
12 3.01491421723299e-07
13 3.96320994816495e-07
14 1.04362349866291e-09
15 3.44377667346534e-06
16 8.03294359890374e-06
17 2.22938555055935e-06
18 6.76190239175256e-06
19 1.88276581501683e-05
20 6.11948185290142e-08
21 3.69275089711906e-05
22 3.33725543704395e-08
23 6.19825216299699e-07
24 1.40145151905306e-05
25 0.00623571417881027
26 1.73298152435594e-08
27 2.36790161064059e-07
28 7.10349704730182e-06
29 0.000306735962068507
30 9.27152199743702e-06
31 5.27195792848822e-07
32 1.62375515710841e-05
33 1.12295114453233e-06
34 4.4415553350138e-10
35 0.000441084058628754
36 1.34109372748076e-05
37 0.000136133223933564
38 0.000149573340377424
39 2.91779591716282e-05
40 0.00041003330308793
41 5.29638937034923e-07
42 4.78114992135464e-08
43 1.92789247197131e-06
44 8.57488699628661e-07
45 0.000218186792642335
46 5.73107250727978e-05
47 9.68516119053746e-07
48 1.88765285611303e-07
49 1.1411535314644e-07
50 9.12266483854422e-07
