x
1 0.164521396888038
2 0.0192507936507981
3 0.0538411851460586
4 0.0128651472222477
5 0.0131510940476415
6 0.204907985866768
7 0.172965276924126
8 0.0366687493742043
9 0.017622682936514
10 0.135950373554642
11 0.034328564342971
12 NA
13 0.999999999999998
14 0.957973837601362
15 0.426360321142212
16 0.910575406432036
17 0.0463317627188535
18 0.0626802452978023
19 0.0232142857142883
20 NA
21 0.0339741752427118
22 0.0514870666666669
23 NA
24 0.622258066314179
25 NA
26 0.254616684446668
27 0.860327223079141
28 0.0324295973500453
29 NA
30 0.293008756652342
31 0.022269913509593
32 0.344024580803171
33 0.0303370400793663
34 0.460703974646802
35 0.0621232398792872
36 0.17896795545992
37 0.0606574921511122
38 0.146677882955579
39 0.322644202937599
40 0.112685341367265
41 NA
42 0.277329197385561
43 0.135220453532117
44 0.253586214523852
45 0.340301346335238
46 0.652028090638438
47 0.403364875833984
48 0.397309074204382
49 0.360846518984477
50 NA
