x
1 1.4282771568891e-17
2 1.16213899337529e-13
3 1.1767449411433e-13
4 6.28421877112265e-10
5 7.54558524402184e-12
6 5.55590235544089e-19
7 3.93250243412257e-12
8 1.93001164669033e-17
9 5.76814802951564e-20
10 4.75176336937101e-16
11 8.60687410394126e-18
12 6.70009748317809e-12
13 3.90358721057866e-16
14 5.25328466770737e-21
15 2.10894982660966e-08
16 7.40440552721668e-19
17 6.33324637844524e-17
18 2.62540488094679e-16
19 5.44125188082924e-16
20 1.06934897009597e-13
21 1.32414749686291e-23
22 1.05100346471769e-14
23 2.05217867353535e-21
24 1.53366972680699e-22
25 3.62156392594389e-17
26 2.45413261765693e-17
27 1.15652825463832e-15
28 2.14625025861262e-20
29 2.00647123262357e-15
30 6.38157899037472e-15
31 2.35785807931965e-17
32 1.99037246620554e-16
33 5.18145637801453e-12
34 4.3870082682027e-16
35 7.2677128280373e-17
36 3.49994226196879e-22
37 1.439007501312e-11
38 1.15611759370187e-20
39 5.19507011674567e-14
40 1.97164680554434e-15
41 2.42777723776006e-17
42 1.06814585212451e-23
43 4.50734084391867e-17
44 3.45102163139304e-08
45 1.15162634628964e-19
46 2.55062884831767e-08
47 1.74806470410751e-12
48 7.98608400116093e-16
49 8.48758478465075e-17
50 3.67065975131248e-11
