x
1 0.94242
2 0.4284499
3 0.5924611
4 0.5217228
5 0.7148349
6 0.586617
7 0.7709689
8 0.751534
9 0.75144
10 0.5650401
11 0.8002541
12 1.059093
13 0.685765
14 0.907793
15 0.792855
16 0.495754
17 1.020605
18 0.9440389
19 0.487725
20 0.41626
21 0.6456988
22 0.5888648
23 0.7439749
24 0.7163019
25 0.7885571
26 0.762538
27 1.132705
28 1.088952
29 1.063896
30 0.7728789
31 0.8983231
32 0.8860269
33 0.5531979
34 0.9836431
35 1.003592
36 0.4514039
37 0.419739
38 0.8654351
39 0.5775251
40 0.5857749
41 0.8580079
42 0.5362859
43 0.643991
44 0.8245442
45 0.8517749
46 1.319411
47 1.196865
48 0.8550851
49 0.5714262
50 0.7442729
