x
1 0.122551
2 0.08434701
3 0.179425
4 0.07590795
5 0.313786
6 0.207653
7 0.1818268
8 0.0840559
9 0.07881498
10 0.13045
11 0.130564
12 0.04993987
13 0.1600831
14 0.186269
15 0.294625
16 0.1614239
17 0.1301091
18 0.07843995
19 0.04316401
20 0.03853488
21 0.2011909
22 0.08462095
23 0.04041791
24 0.15785
25 0.03697395
26 0.1382039
27 0.110065
28 0.126982
29 0.04048896
30 0.1504269
31 0.1548882
32 0.1235659
33 0.06125212
34 0.082618
35 0.06515908
36 0.06962299
37 0.105387
38 0.1694019
39 0.150243
40 0.08818197
41 0.02411509
42 0.08054805
43 0.07225609
44 0.08410215
45 0.08908916
46 0.08156395
47 0.1067469
48 0.09871888
49 0.0896759
50 0.02193689
