x
1 0.1805639
2 0.2309179
3 0.1420078
4 0.1918311
5 0.1513128
6 0.1703179
7 0.1633439
8 0.154911
9 0.1303821
10 0.1457069
11 0.130785
12 0.1534209
13 0.1425419
14 0.145817
15 0.134968
16 0.154285
17 0.1372321
18 0.131649
19 0.129153
20 0.1510098
21 0.1557751
22 0.161377
23 0.14571
24 0.1004181
25 0.2590871
26 0.2578609
27 0.1306381
28 0.202219
29 0.3496401
30 0.192214
31 0.07219601
32 0.1353469
33 0.1461151
34 0.124743
35 0.183871
36 0.137862
37 0.1347592
38 0.1501942
39 0.14626
40 0.1626921
41 0.143162
42 0.1404319
43 0.138566
44 0.1725669
45 0.116215
46 0.1532068
47 0.130836
48 0.165163
49 0.1360791
50 0.116209
