x
1 2.67701374936371e-08
2 1.55832209450086e-06
3 3.85229631157581e-12
4 1.07409468347935e-15
5 3.7816373815412e-09
6 1.95529145807321e-11
7 1.58847286858971e-07
8 6.24413860884115e-22
9 3.00488343251614e-08
10 7.88232442094989e-13
11 4.24870233039498e-15
12 1.06728230266069e-18
13 2.03528258770347e-11
14 1.65826908423199e-08
15 4.05580985758121e-11
16 3.78911709038067e-15
17 3.45868568912684e-18
18 2.01414395460894e-11
19 5.37770002542372e-05
20 2.13585164744832e-15
21 2.93843987910342e-12
22 5.8835820233265e-12
23 9.24557804274667e-06
24 9.4708411066e-13
25 1.52070267532954e-08
26 7.1063588801855e-11
27 7.17371827244422e-08
28 3.21244925348961e-17
29 1.36962946398137e-12
30 1.17774553343287e-10
31 5.44070111063218e-10
32 2.14796647821464e-10
33 1.85148884967669e-07
34 5.91758063856765e-18
35 6.58084452686038e-15
36 3.85310221667915e-09
37 5.07033569522681e-11
38 2.30152112292477e-17
39 6.32729371724277e-12
40 1.01252554533463e-07
41 7.72201809272726e-18
42 4.30999339179639e-06
43 1.21890798981164e-16
44 4.26041189002018e-17
45 8.22556283749365e-16
46 1.39051265371081e-10
47 3.21468816874903e-08
48 7.90312656246189e-17
49 2.87722548685984e-12
50 1.07341138532835e-09
