x
1 1.254141
2 1.469987
3 0.7417791
4 0.8813379
5 0.8947079
6 0.5778761
7 0.779485
8 0.8310039
9 0.7707639
10 1.396666
11 1.784642
12 1.811752
13 1.198789
14 1.085062
15 1.216121
16 1.305245
17 0.5526109
18 0.8651309
19 0.4927971
20 0.583071
21 0.8346879
22 0.906913
23 0.535588
24 0.549139
25 0.6975741
26 0.7835438
27 0.7482519
28 0.8475709
29 1.098479
30 0.7354479
31 1.450019
32 0.846545
33 1.03048
34 1.067631
35 0.8459229
36 1.02503
37 0.924335
38 0.6006169
39 0.8681891
40 0.7135141
41 0.7302859
42 0.7260311
43 0.536474
44 0.479857
45 0.498754
46 0.577858
47 0.511961
48 0.7456601
49 0.76529
50 0.513191
