x
1 0.4581649
2 0.350529
3 0.3932881
4 0.4582429
5 0.8392899
6 0.4269059
7 0.4913809
8 0.325773
9 0.3943219
10 0.5613849
11 0.4248891
12 0.246208
13 0.4419639
14 0.5111132
15 0.9321311
16 0.4027562
17 0.3579359
18 0.3676291
19 0.5032961
20 0.519316
21 0.691879
22 0.513036
23 0.2659349
24 0.4421248
25 0.6843901
26 0.6646862
27 0.6588309
28 0.734828
29 0.600672
30 0.446049
31 0.674789
32 0.5991051
33 0.5428729
34 0.6944761
35 0.4032531
36 0.3221848
37 0.333369
38 0.6348732
39 0.5084791
40 0.7755909
41 0.879173
42 0.6620982
43 0.450011
44 0.5622439
45 0.3314281
46 0.3861928
47 0.411382
48 0.5549631
49 0.6395471
50 0.4227049
