x
1 1.32366874221686e-15
2 1.0309567587639e-16
3 5.7610243415477e-15
4 6.54885594411589e-14
5 9.37988450186416e-14
6 1.1600516489573e-14
7 9.44385542818126e-14
8 4.46135793287065e-18
9 5.83825086879433e-17
10 1.27704250342539e-12
11 4.82744740981987e-08
12 2.47816666089304e-22
13 3.28094624073698e-14
14 2.65443607092208e-15
15 8.82050188225981e-18
16 5.42099381149648e-09
17 3.67204230552444e-07
18 1.99120732945597e-15
19 8.82573270649927e-16
20 2.03889645379769e-11
21 2.41031708231187e-13
22 4.03029185827453e-15
23 8.61672349078892e-11
24 9.15325583179033e-08
25 4.70087616310426e-10
26 2.67970512216735e-14
27 2.43296942067022e-13
28 8.00301010010551e-17
29 0.000135277076874573
30 1.23365583586235e-13
31 1.66519362846751e-15
32 3.84500795646643e-11
33 1.40911501255428e-22
34 9.69914379229792e-15
35 6.96741807464155e-19
36 2.9803635747336e-11
37 2.46720415417946e-14
38 5.28706739333587e-13
39 3.35431518102648e-11
40 2.0283439180528e-13
41 1.74687683907383e-17
42 2.05371734105428e-13
43 9.627224891682e-16
44 3.49481750448247e-17
45 1.72720737211717e-14
46 1.52664158855678e-12
47 1.46588760809861e-23
48 5.00211432338757e-17
49 7.97786313105878e-13
50 3.91116722428843e-20
