x
1 3.027073
2 1.182387
3 1.309102
4 1.664653
5 1.136397
6 0.9889071
7 1.405657
8 1.161251
9 1.587419
10 1.67314
11 0.586767
12 0.8643439
13 0.865907
14 1.018499
15 0.833091
16 1.287392
17 1.184926
18 1.116648
19 0.8136809
20 1.516512
21 1.004281
22 0.956979
23 1.04127
24 1.282867
25 1.121723
26 1.026818
27 0.8576069
28 1.254376
29 1.047167
30 1.063801
31 0.975035
32 1.283232
33 2.117172
34 1.141223
35 0.7860539
36 0.9841399
37 1.252656
38 0.883328
39 1.349689
40 1.023275
41 1.811721
42 1.623602
43 1.002827
44 1.301044
45 1.036241
46 1.250964
47 1.032491
48 1.168151
49 0.734277
50 0.9418471
