x
1 5.60994899380959e-17
2 1.15770530595893e-25
3 2.0041565601711e-15
4 1.1349607692889e-19
5 3.46940550647224e-25
6 2.39324800506482e-16
7 1.14004106893588e-12
8 1.52830642576205e-16
9 4.66083192721754e-17
10 5.89183896999655e-15
11 3.05033518122099e-21
12 1.30843630095856e-17
13 7.939094010076e-16
14 5.04446218373891e-12
15 2.9814105011204e-16
16 1.00750123469329e-14
17 4.48222340929666e-17
18 1.45828489354385e-16
19 9.32718221325501e-17
20 3.97716399266503e-16
21 3.4912802462319e-15
22 8.14838603054483e-18
23 1.59531070954988e-20
24 8.95927177639126e-11
25 4.00531266109511e-18
26 4.27697450138434e-17
27 3.44404476381985e-14
28 1.85004085583043e-20
29 2.70060730424742e-21
30 3.21032097616859e-18
31 1.43467845905438e-15
32 1.36829529392543e-15
33 6.38884374298643e-12
34 3.29802684856585e-17
35 2.55891439369848e-19
36 3.45881807297902e-20
37 2.52521895250958e-17
38 2.4705933046715e-18
39 1.14615369596293e-16
40 4.02877186383792e-18
41 9.13608328061817e-13
42 2.92722279119753e-17
43 2.60583270159176e-13
44 4.4733776731324e-20
45 7.48820922941606e-15
46 1.33308022291541e-19
47 5.99060416750613e-14
48 4.0481244450731e-18
49 1.36446759323599e-17
50 3.75228562746136e-24
