x
1 2.02731029130732e-08
2 1.39916916643068e-10
3 6.2752390525067e-15
4 2.46174298958557e-15
5 1.01955046716508e-13
6 1.14825398389211e-06
7 6.30409294339071e-08
8 7.97915885946723e-05
9 9.77096348120607e-10
10 1.55812784009573e-09
11 1.28940667066783e-07
12 3.88422895611055e-09
13 2.12937742493314e-11
14 2.00194465229821e-09
15 1.85689349100714e-06
16 2.5903208201323e-10
17 2.60615047616433e-09
18 5.85386572721078e-11
19 2.39941705777811e-06
20 9.59510679979082e-17
21 9.83527879118163e-16
22 1.08722605957238e-10
23 1.22933159353657e-10
24 9.30993353360182e-15
25 8.94238212925251e-10
26 1.54665999007996e-15
27 9.52334874492211e-08
28 2.06121950762151e-08
29 2.41731858735164e-07
30 9.66684814476337e-09
31 8.84231278033015e-11
32 1.27940041719786e-08
33 2.11576100838475e-09
34 0.000182822155630388
35 2.00605639567535e-11
36 2.48119197001997e-07
37 3.2837781157954e-10
38 2.65115740093357e-07
39 3.71830376822131e-06
40 2.36178034189688e-09
41 2.10790188317695e-10
42 6.93613758093378e-11
43 3.08713547934241e-10
44 5.72382641380574e-15
45 4.91692221202878e-05
46 7.24321849793163e-15
47 3.61917690550167e-11
48 2.05340103262245e-10
49 2.38186090836925e-08
50 4.04519552302336e-15
