x
1 2.237938
2 2.003935
3 1.735673
4 0.9694831
5 1.237804
6 4.088149
7 4.063962
8 7.261055
9 1.740031
10 3.91768
11 4.746783
12 2.640488
13 6.871046
14 2.603385
15 5.084881
16 2.535368
17 2.899634
18 3.033182
19 2.78468
20 1.1043
21 1.313787
22 1.19602
23 1.826469
24 0.8995161
25 1.780113
26 1.332955
27 2.426976
28 2.189712
29 2.340459
30 1.63754
31 2.285862
32 2.598118
33 2.33169
34 4.849239
35 1.305346
36 1.933592
37 1.45332
38 2.080109
39 2.451937
40 1.767284
41 1.523398
42 1.500066
43 1.664016
44 1.227259
45 3.102164
46 1.089055
47 1.130953
48 1.508778
49 1.581172
50 1.03867
