x
1 2.083896
2 2.918597
3 1.258715
4 1.960487
5 1.770398
6 5.479568
7 5.30768
8 2.122232
9 13.05639
10 3.511127
11 1.785793
12 2.305125
13 1.763818
14 5.43703
15 1.992744
16 1.864473
17 2.745059
18 2.265668
19 2.53531
20 2.21094
21 1.781239
22 1.795056
23 1.025982
24 1.320909
25 1.266731
26 2.633227
27 1.543619
28 3.335064
29 2.655765
30 1.147329
31 1.882266
32 1.859978
33 1.425921
34 1.731355
35 2.191462
36 0.9559741
37 1.483864
38 1.425668
39 1.451541
40 1.270871
41 1.363788
42 2.327758
43 1.357191
44 1.366464
45 1.044434
46 2.348186
47 1.93208
48 1.577542
49 1.732845
50 1.737211
