x
1 1.75714
2 1.827068
3 0.7280941
4 1.280585
5 1.505215
6 1.23198
7 1.039894
8 1.348312
9 1.69649
10 1.446711
11 0.9732831
12 0.5960779
13 0.614948
14 1.247734
15 0.5882189
16 1.487672
17 2.741813
18 1.904571
19 1.082824
20 0.6186569
21 1.423136
22 0.4704199
23 0.9349899
24 1.355313
25 1.056069
26 1.076989
27 1.448232
28 0.49177
29 0.7355552
30 1.078016
31 1.312841
32 1.546178
33 1.045882
34 0.9177909
35 0.6228621
36 0.938921
37 1.11087
38 2.372979
39 0.830498
40 3.297081
41 0.6854689
42 0.898489
43 1.108588
44 1.056258
45 0.7888401
46 1.118303
47 3.31952
48 2.506555
49 2.983018
50 1.335383
